REGULATOR	TARGET
YIR023W	YEL007W
YIR023W	YEL035C
YIR023W	YEL040W
YIR023W	YEL044W
YIR023W	YEL045C
YIR023W	YEL046C
YIR023W	YEL062W
YIR023W	YEL063C
YIR023W	YEL065W
YIR023W	YEL067C
YIR023W	YEL071W
YIR023W	YER001W
YIR023W	YER007C-A
YIR023W	YER013W
YIR023W	YER044C
YIR023W	YER064C
YIR023W	YER070W
YIR023W	YER081W
YIR023W	YER133W
YIR023W	YFL021W
YIR023W	YFL022C
YIR023W	YFR011C
YIR023W	YFR012W
YIR023W	YFR049W
YIR023W	YGL133W
YIR023W	YGL134W
YIR023W	YGL135W
YIR023W	YGL180W
YIR023W	YGL202W
YIR023W	YGL203C
YIR023W	YGL255W
YIR023W	YGR018C
YIR023W	YGR019W
YIR023W	YGR054W
YIR023W	YGR055W
YIR023W	YGR060W
YIR023W	YGR118W
YIR023W	YGR120C
YIR023W	YGR154C
YIR023W	YGR155W
YIR023W	YGR157W
YIR023W	YHL016C
YIR023W	YHR001W
YIR023W	YHR010W
YIR023W	YHR011W
YIR023W	YHR017W
YIR023W	YIR027C
YIR023W	YIR028W
YIR023W	YIR029W
YIR023W	YIR031C
YIR023W	YIR032C
YIR023W	YIR033W
YIR023W	YJL088W
YIR023W	YJL089W
YIR023W	YJL095W
YIR023W	YJL133W
YIR023W	YJL148W
YIR023W	YJL172W
YIR023W	YJL173C
YIR023W	YJL210W
YIR023W	YJL212C
YIR023W	YJR054W
YIR023W	YJR109C
YIR023W	YJR110W
YIR023W	YJR148W
YIR023W	YJR152W
YIR023W	YKL011C
YIR023W	YKL068W-A
YIR023W	YKL077W
YIR023W	YKL096W-A
YIR023W	YKL097C
YIR023W	YKL103C
YIR023W	YKL118W
YIR023W	YKL120W
YIR023W	YKL138C-A
YIR023W	YKL219W
YIR023W	YKL220C
YIR023W	YKR023W
YIR023W	YKR038C
YIR023W	YKR039W
YIR023W	YKR040C
YIR023W	YKR041W
YIR023W	YKR042W
YIR023W	YKR062W
YIR023W	YKR092C
YIR023W	YKR093W
YIR023W	YLL032C
YIR023W	YLR030W
YIR023W	YLR031W
YIR023W	YLR057W
YIR023W	YLR062C
YIR023W	YLR063W
YIR023W	YLR089C
YIR023W	YLR090W
YIR023W	YLR094C
YIR023W	YLR096W
YIR023W	YLR110C
YIR023W	YLR111W
YIR023W	YLR112W
YIR023W	YLR113W
YIR023W	YLR138W
YIR023W	YLR139C
YIR023W	YLR142W
YIR023W	YLR167W
YIR023W	YLR171W
YIR023W	YLR238W
YIR023W	YLR246W
YIR023W	YLR257W
YIR023W	YLR266C
YIR023W	YLR267W
YIR023W	YLR304C
YIR023W	YLR367W
YIR023W	YLR384C
YIR023W	YLR397C
YIR023W	YLR419W
YIR023W	YMR056C
YIR023W	YMR084W
YIR023W	YMR088C
YIR023W	YMR098C
YIR023W	YMR125W
YIR023W	YMR130W
YIR023W	YMR135C
YIR023W	YMR136W
YIR023W	YMR167W
YIR023W	YMR195W
YIR023W	YMR234W
YIR023W	YNL061W
YIR023W	YNL085W
YIR023W	YNL100W
YIR023W	YNL142W
YIR023W	YNL143C
YIR023W	YNL146C-A
YIR023W	YNL146W
YIR023W	YNL207W
YIR023W	YOL013W-A
YIR023W	YOL020W
YIR023W	YOL021C
YIR023W	YOL058W
YIR023W	YOL079W
YIR023W	YOL119C
YIR023W	YOL125W
YIR023W	YOL126C
YIR023W	YOR221C
YIR023W	YOR222W
YIR023W	YOR315W
YIR023W	YOR344C
YIR023W	YOR354C
YIR023W	YOR355W
YIR023W	YOR368W
YIR023W	YOR375C
YIR023W	YOR376W
YIR023W	YPL081W
YIR023W	YPL084W
YIR023W	YPL122C
YIR023W	YPL123C
YIR023W	YPL125W
YIR023W	YPL265W
YIR023W	YPL266W
YIR023W	YPL274W
YIR023W	YPR034W
YIR023W	YPR035W
YIR023W	YPR038W
YIR023W	YPR039W
YIR023W	YPR040W
YIR023W	YPR068C
YIR023W	YPR072W
YIR023W	YPR080W
YIR023W	YPR107C
YIR023W	YPR108W
YIR023W	YPR124W
YIR023W	YPR144C
YIR023W	YPR145W
YIR023W	YPR169W
YIR023W	YPR194C
YIR023W	YPR195C
YLR131C	YAL040C
YLR131C	YAL062W
YLR131C	YAL063C
YLR131C	YBL023C
YLR131C	YBR050C
YLR131C	YBR057C
YLR131C	YBR157C
YLR131C	YBR158W
YLR131C	YBR159W
YLR131C	YBR229C
YLR131C	YBR230C
YLR131C	YCL054W
YLR131C	YDL041W
YLR131C	YDL055C
YLR131C	YDL127W
YLR131C	YDL179W
YLR131C	YDL227C
YLR131C	YDR010C
YLR131C	YDR011W
YLR131C	YDR055W
YLR131C	YDR154C
YLR131C	YDR155C
YLR131C	YDR156W
YLR131C	YDR157W
YLR131C	YDR158W
YLR131C	YDR524C-B
YLR131C	YDR525W
YLR131C	YDR525W-A
YLR131C	YDR527W
YLR131C	YEL006W
YLR131C	YEL007W
YLR131C	YEL008W
YLR131C	YEL009C
YLR131C	YER077C
YLR131C	YER078C
YLR131C	YER078W-A
YLR131C	YER079W
YLR131C	YER080W
YLR131C	YER081W
YLR131C	YER087C-A
YLR131C	YER087C-B
YLR131C	YER124C
YLR131C	YER125W
YLR131C	YER126C
YLR131C	YER127W
YLR131C	YER152C
YLR131C	YER153C
YLR131C	YER154W
YLR131C	YER155C
YLR131C	YER176W
YLR131C	YER177W
YLR131C	YER188C-A
YLR131C	YER189W
YLR131C	YER190W
YLR131C	YFL021W
YLR131C	YFL022C
YLR131C	YFL055W
YLR131C	YFL056C
YLR131C	YFL057C
YLR131C	YFR010W
YLR131C	YFR017C
YLR131C	YFR036W
YLR131C	YGL006W-A
YLR131C	YGL007C-A
YLR131C	YGL007W
YLR131C	YGL008C
YLR131C	YGL028C
YLR131C	YGL133W
YLR131C	YGL134W
YLR131C	YGL226C-A
YLR131C	YGL226W
YLR131C	YGL227W
YLR131C	YGL228W
YLR131C	YGL229C
YLR131C	YGR040W
YLR131C	YGR041W
YLR131C	YGR042W
YLR131C	YGR044C
YLR131C	YGR124W
YLR131C	YGR125W
YLR131C	YGR234W
YLR131C	YGR283C
YLR131C	YGR286C
YLR131C	YHL012W
YLR131C	YHL013C
YLR131C	YHL028W
YLR131C	YHL029C
YLR131C	YHR053C
YLR131C	YHR055C
YLR131C	YHR091C
YLR131C	YHR142W
YLR131C	YHR143W
YLR131C	YHR193C
YLR131C	YHR194W
YLR131C	YHR195W
YLR131C	YJL075C
YLR131C	YJL077W-B
YLR131C	YJL078C
YLR131C	YJL080C
YLR131C	YJL148W
YLR131C	YJL159W
YLR131C	YJL160C
YLR131C	YJL194W
YLR131C	YJL217W
YLR131C	YJR044C
YLR131C	YJR046W
YLR131C	YJR144W
YLR131C	YJR145C
YLR131C	YJR146W
YLR131C	YJR147W
YLR131C	YJR148W
YLR131C	YJR149W
YLR131C	YKL068W
YLR131C	YKL084W
YLR131C	YKL085W
YLR131C	YKL142W
YLR131C	YKL150W
YLR131C	YKL151C
YLR131C	YKL164C
YLR131C	YKL185W
YLR131C	YKR040C
YLR131C	YKR041W
YLR131C	YKR042W
YLR131C	YLR079W
YLR131C	YLR286C
YLR131C	YLR287C-A
YLR131C	YLR289W
YLR131C	YLR397C
YLR131C	YLR438C-A
YLR131C	YLR439W
YLR131C	YML003W
YLR131C	YML004C
YLR131C	YML007C-A
YLR131C	YML007W
YLR131C	YML008C
YLR131C	YML100W
YLR131C	YML100W-A
YLR131C	YML101C
YLR131C	YML102C-A
YLR131C	YML121W
YLR131C	YMR134W
YLR131C	YMR135W-A
YLR131C	YMR165C
YLR131C	YMR261C
YLR131C	YMR262W
YLR131C	YNL078W
YLR131C	YNL079C
YLR131C	YNL097C-A
YLR131C	YNL098C
YLR131C	YNL154C
YLR131C	YNL241C
YLR131C	YNL327W
YLR131C	YNL328C
YLR131C	YNR017W
YLR131C	YNR018W
YLR131C	YNR067C
YLR131C	YOR138C
YLR131C	YOR140W
YLR131C	YOR230W
YLR131C	YOR314W
YLR131C	YPL024W
YLR131C	YPL025C
YLR131C	YPL026C
YLR131C	YPL158C
YLR131C	YPL219W
YLR131C	YPL283C
YLR131C	YPR106W
YLR176C	YAL032C
YLR176C	YBL037W
YLR176C	YBR005W
YLR176C	YBR025C
YLR176C	YBR033W
YLR176C	YBR042C
YLR176C	YBR044C
YLR176C	YBR101C
YLR176C	YBR109C
YLR176C	YBR110W
YLR176C	YBR111C
YLR176C	YBR114W
YLR176C	YBR141C
YLR176C	YBR153W
YLR176C	YBR196C-A
YLR176C	YBR217W
YLR176C	YBR255C-A
YLR176C	YBR256C
YLR176C	YBR287W
YLR176C	YBR293W
YLR176C	YBR298C
YLR176C	YCL027W
YLR176C	YCL039W
YLR176C	YCR028C
YLR176C	YCR054C
YLR176C	YCR087C-A
YLR176C	YDL007W
YLR176C	YDL008W
YLR176C	YDL056W
YLR176C	YDL060W
YLR176C	YDL091C
YLR176C	YDL115C
YLR176C	YDL126C
YLR176C	YDL129W
YLR176C	YDL130W
YLR176C	YDL130W-A
YLR176C	YDL144C
YLR176C	YDL154W
YLR176C	YDL186W
YLR176C	YDL190C
YLR176C	YDL209C
YLR176C	YDL224C
YLR176C	YDL229W
YLR176C	YDL230W
YLR176C	YDL232W
YLR176C	YDR009W
YLR176C	YDR011W
YLR176C	YDR012W
YLR176C	YDR013W
YLR176C	YDR014W
YLR176C	YDR022C
YLR176C	YDR034C-D
YLR176C	YDR037W
YLR176C	YDR084C
YLR176C	YDR085C
YLR176C	YDR086C
YLR176C	YDR097C
YLR176C	YDR101C
YLR176C	YDR127W
YLR176C	YDR160W
YLR176C	YDR171W
YLR176C	YDR175C
YLR176C	YDR184C
YLR176C	YDR186C
YLR176C	YDR188W
YLR176C	YDR204W
YLR176C	YDR218C
YLR176C	YDR222W
YLR176C	YDR223W
YLR176C	YDR236C
YLR176C	YDR255C
YLR176C	YDR261W-B
YLR176C	YDR262W
YLR176C	YDR292C
YLR176C	YDR303C
YLR176C	YDR310C
YLR176C	YDR323C
YLR176C	YDR329C
YLR176C	YDR372C
YLR176C	YDR373W
YLR176C	YDR386W
YLR176C	YDR409W
YLR176C	YDR410C
YLR176C	YDR412W
YLR176C	YDR429C
YLR176C	YDR458C
YLR176C	YDR472W
YLR176C	YDR496C
YLR176C	YDR538W
YLR176C	YEL005C
YLR176C	YEL025C
YLR176C	YEL037C
YLR176C	YER012W
YLR176C	YER013W
YLR176C	YER016W
YLR176C	YER017C
YLR176C	YER021W
YLR176C	YER022W
YLR176C	YER041W
YLR176C	YER044C
YLR176C	YER046W
YLR176C	YER052C
YLR176C	YER087C-B
YLR176C	YER094C
YLR176C	YER095W
YLR176C	YER119C
YLR176C	YER124C
YLR176C	YER131W
YLR176C	YER133W
YLR176C	YER146W
YLR176C	YER161C
YLR176C	YER167W
YLR176C	YER172C
YLR176C	YER175W-A
YLR176C	YER184C
YLR176C	YER185W
YLR176C	YER186C
YLR176C	YFL007W
YLR176C	YFL023W
YLR176C	YFL028C
YLR176C	YFR006W
YLR176C	YFR044C
YLR176C	YFR053C
YLR176C	YGL096W
YLR176C	YGL131C
YLR176C	YGL179C
YLR176C	YGL244W
YLR176C	YGL256W
YLR176C	YGL261C
YLR176C	YGR034W
YLR176C	YGR058W
YLR176C	YGR080W
YLR176C	YGR093W
YLR176C	YGR106C
YLR176C	YGR127W
YLR176C	YGR146C-A
YLR176C	YGR157W
YLR176C	YGR159C
YLR176C	YGR170W
YLR176C	YGR180C
YLR176C	YGR201C
YLR176C	YGR236C
YLR176C	YGR271W
YLR176C	YGR295C
YLR176C	YHL001W
YLR176C	YHL008C
YLR176C	YHL018W
YLR176C	YHL047C
YLR176C	YHR040W
YLR176C	YHR044C
YLR176C	YHR047C
YLR176C	YHR073W
YLR176C	YHR075C
YLR176C	YHR087W
YLR176C	YHR094C
YLR176C	YHR099W
YLR176C	YHR144C
YLR176C	YHR153C
YLR176C	YHR154W
YLR176C	YHR166C
YLR176C	YHR168W
YLR176C	YHR171W
YLR176C	YHR191C
YLR176C	YIL008W
YLR176C	YIL036W
YLR176C	YIL039W
YLR176C	YIL066C
YLR176C	YIL087C
YLR176C	YIL102C
YLR176C	YIL108W
YLR176C	YIR008C
YLR176C	YIR010W
YLR176C	YIR036C
YLR176C	YIR037W
YLR176C	YIR042C
YLR176C	YJL001W
YLR176C	YJL026W
YLR176C	YJL027C
YLR176C	YJL028W
YLR176C	YJL039C
YLR176C	YJL057C
YLR176C	YJL058C
YLR176C	YJL078C
YLR176C	YJL088W
YLR176C	YJL108C
YLR176C	YJL124C
YLR176C	YJL127C-B
YLR176C	YJL134W
YLR176C	YJL135W
YLR176C	YJL136C
YLR176C	YJL146W
YLR176C	YJL148W
YLR176C	YJL149W
YLR176C	YJL157C
YLR176C	YJL179W
YLR176C	YJL197W
YLR176C	YJL206C
YLR176C	YJL209W
YLR176C	YJL213W
YLR176C	YJR030C
YLR176C	YJR051W
YLR176C	YJR057W
YLR176C	YJR088C
YLR176C	YJR101W
YLR176C	YJR108W
YLR176C	YJR115W
YLR176C	YJR121W
YLR176C	YJR122W
YLR176C	YKL001C
YLR176C	YKL065C
YLR176C	YKL073W
YLR176C	YKL100C
YLR176C	YKL139W
YLR176C	YKL165C
YLR176C	YKL172W
YLR176C	YKL173W
YLR176C	YKL184W
YLR176C	YKR007W
YLR176C	YKR026C
YLR176C	YKR087C
YLR176C	YLL011W
YLR176C	YLL012W
YLR176C	YLL025W
YLR176C	YLL033W
YLR176C	YLL034C
YLR176C	YLL043W
YLR176C	YLR016C
YLR176C	YLR034C
YLR176C	YLR037C
YLR176C	YLR038C
YLR176C	YLR044C
YLR176C	YLR055C
YLR176C	YLR056W
YLR176C	YLR066W
YLR176C	YLR081W
YLR176C	YLR106C
YLR176C	YLR108C
YLR176C	YLR172C
YLR176C	YLR176C
YLR176C	YLR213C
YLR176C	YLR214W
YLR176C	YLR229C
YLR176C	YLR259C
YLR176C	YLR286C
YLR176C	YLR335W
YLR176C	YLR342W-A
YLR176C	YLR345W
YLR176C	YLR346C
YLR176C	YLR352W
YLR176C	YLR364W
YLR176C	YLR367W
YLR176C	YLR410W-B
YLR176C	YLR431C
YLR176C	YML012W
YLR176C	YML052W
YLR176C	YML053C
YLR176C	YML062C
YLR176C	YML120C
YLR176C	YMR013W-A
YLR176C	YMR040W
YLR176C	YMR049C
YLR176C	YMR087W
YLR176C	YMR089C
YLR176C	YMR091C
YLR176C	YMR097C
YLR176C	YMR118C
YLR176C	YMR134W
YLR176C	YMR156C
YLR176C	YMR176W
YLR176C	YMR177W
YLR176C	YMR178W
YLR176C	YMR187C
YLR176C	YMR194C-B
YLR176C	YMR235C
YLR176C	YMR239C
YLR176C	YMR246W
YLR176C	YMR247C
YLR176C	YMR274C
YLR176C	YMR279C
YLR176C	YMR303C
YLR176C	YNL005C
YLR176C	YNL024C
YLR176C	YNL024C-A
YLR176C	YNL035C
YLR176C	YNL037C
YLR176C	YNL053W
YLR176C	YNL055C
YLR176C	YNL075W
YLR176C	YNL097C-B
YLR176C	YNL100W
YLR176C	YNL117W
YLR176C	YNL131W
YLR176C	YNL138W
YLR176C	YNL149C
YLR176C	YNL152W
YLR176C	YNL153C
YLR176C	YNL169C
YLR176C	YNL182C
YLR176C	YNL189W
YLR176C	YNL192W
YLR176C	YNL197C
YLR176C	YNL199C
YLR176C	YNL200C
YLR176C	YNL206C
YLR176C	YNL210W
YLR176C	YNL224C
YLR176C	YNL259C
YLR176C	YNL260C
YLR176C	YNL301C
YLR176C	YNL313C
YLR176C	YNR018W
YLR176C	YNR023W
YLR176C	YNR034W
YLR176C	YNR053C
YLR176C	YNR063W
YLR176C	YOL013C
YLR176C	YOL027C
YLR176C	YOL028C
YLR176C	YOL029C
YLR176C	YOL045W
YLR176C	YOL052C-A
YLR176C	YOL056W
YLR176C	YOL078W
YLR176C	YOL107W
YLR176C	YOL108C
YLR176C	YOL110W
YLR176C	YOL120C
YLR176C	YOL125W
YLR176C	YOL130W
YLR176C	YOL133W
YLR176C	YOL137W
YLR176C	YOL165C
YLR176C	YOR009W
YLR176C	YOR020W-A
YLR176C	YOR028C
YLR176C	YOR032C
YLR176C	YOR058C
YLR176C	YOR077W
YLR176C	YOR116C
YLR176C	YOR119C
YLR176C	YOR130C
YLR176C	YOR162C
YLR176C	YOR192C-B
YLR176C	YOR214C
YLR176C	YOR259C
YLR176C	YOR264W
YLR176C	YOR267C
YLR176C	YOR268C
YLR176C	YOR269W
YLR176C	YOR270C
YLR176C	YOR278W
YLR176C	YOR279C
YLR176C	YOR280C
YLR176C	YOR281C
YLR176C	YOR282W
YLR176C	YOR283W
YLR176C	YOR284W
YLR176C	YOR285W
YLR176C	YOR315W
YLR176C	YOR334W
YLR176C	YOR377W
YLR176C	YOR378W
YLR176C	YPL059W
YLR176C	YPL075W
YLR176C	YPL188W
YLR176C	YPL189C-A
YLR176C	YPL189W
YLR176C	YPL190C
YLR176C	YPL191C
YLR176C	YPL195W
YLR176C	YPL209C
YLR176C	YPL229W
YLR176C	YPL256C
YLR176C	YPL257W-B
YLR176C	YPR015C
YLR176C	YPR026W
YLR176C	YPR028W
YLR176C	YPR037C
YLR176C	YPR040W
YLR176C	YPR045C
YLR176C	YPR074C
YLR176C	YPR075C
YLR176C	YPR098C
YLR176C	YPR108W-A
YLR176C	YPR135W
YLR176C	YPR145W
YLR176C	YPR189W
YLR182W	YBL029C-A
YLR182W	YBL029W
YLR182W	YBR007C
YLR182W	YBR077C
YLR182W	YBR078W
YLR182W	YCR064C
YLR182W	YCR065W
YLR182W	YDL003W
YLR182W	YDL004W
YLR182W	YDL017W
YLR182W	YDL018C
YLR182W	YDL044C
YLR182W	YDL055C
YLR182W	YDL101C
YLR182W	YDL102W
YLR182W	YDL127W
YLR182W	YDL128W
YLR182W	YDL142C
YLR182W	YDL164C
YLR182W	YDL211C
YLR182W	YDL227C
YLR182W	YDR074W
YLR182W	YDR097C
YLR182W	YDR113C
YLR182W	YDR115W
YLR182W	YDR132C
YLR182W	YDR133C
YLR182W	YDR134C
YLR182W	YDR144C
YLR182W	YDR179C
YLR182W	YDR224C
YLR182W	YDR225W
YLR182W	YDR263C
YLR182W	YDR309C
YLR182W	YDR372C
YLR182W	YDR384C
YLR182W	YDR451C
YLR182W	YDR452W
YLR182W	YDR500C
YLR182W	YDR501W
YLR182W	YDR507C
YLR182W	YDR509W
YLR182W	YDR524C-B
YLR182W	YDR525W
YLR182W	YDR525W-A
YLR182W	YDR526C
YLR182W	YDR527W
YLR182W	YDR528W
YLR182W	YEL001C
YLR182W	YEL003W
YLR182W	YEL010W
YLR182W	YEL040W
YLR182W	YER001W
YLR182W	YER012W
YLR182W	YER069W
YLR182W	YER070W
YLR182W	YER078C
YLR182W	YER078W-A
YLR182W	YER079W
YLR182W	YER081W
YLR182W	YER094C
YLR182W	YER095W
YLR182W	YER111C
YLR182W	YER112W
YLR182W	YER127W
YLR182W	YER139C
YLR182W	YFL056C
YLR182W	YFR008W
YLR182W	YFR017C
YLR182W	YFR053C
YLR182W	YGL038C
YLR182W	YGL140C
YLR182W	YGL178W
YLR182W	YGL179C
YLR182W	YGL238W
YLR182W	YGL239C
YLR182W	YGL253W
YLR182W	YGR012W
YLR182W	YGR013W
YLR182W	YGR014W
YLR182W	YGR040W
YLR182W	YGR041W
YLR182W	YGR109C
YLR182W	YGR109W-A
YLR182W	YGR109W-B
YLR182W	YGR110W
YLR182W	YGR124W
YLR182W	YGR125W
YLR182W	YGR180C
YLR182W	YGR188C
YLR182W	YGR189C
YLR182W	YGR221C
YLR182W	YGR222W
YLR182W	YGR279C
YLR182W	YHL013C
YLR182W	YHR001W-A
YLR182W	YHR003C
YLR182W	YHR047C
YLR182W	YHR061C
YLR182W	YHR149C
YLR182W	YHR150W
YLR182W	YHR151C
YLR182W	YHR152W
YLR182W	YHR153C
YLR182W	YHR156C
YLR182W	YHR193C
YLR182W	YHR194W
YLR182W	YIL015W
YLR182W	YIL026C
YLR182W	YIL056W
YLR182W	YIL107C
YLR182W	YIL123W
YLR182W	YIL124W
YLR182W	YIL154C
YLR182W	YIL169C
YLR182W	YIR038C
YLR182W	YJL050W
YLR182W	YJL074C
YLR182W	YJL092W
YLR182W	YJL093C
YLR182W	YJL115W
YLR182W	YJL116C
YLR182W	YJL157C
YLR182W	YJL158C
YLR182W	YJL164C
YLR182W	YJL184W
YLR182W	YJL185C
YLR182W	YJL186W
YLR182W	YJL187C
YLR182W	YJL194W
YLR182W	YJL196C
YLR182W	YJR030C
YLR182W	YJR044C
YLR182W	YJR053W
YLR182W	YJR054W
YLR182W	YJR057W
YLR182W	YJR148W
YLR182W	YKL008C
YLR182W	YKL043W
YLR182W	YKL045W
YLR182W	YKL066W
YLR182W	YKL096C-B
YLR182W	YKL096W
YLR182W	YKL096W-A
YLR182W	YKL097C
YLR182W	YKL101W
YLR182W	YKL103C
YLR182W	YKL112W
YLR182W	YKL113C
YLR182W	YKL161C
YLR182W	YKL214C
YLR182W	YKL216W
YLR182W	YKL221W
YLR182W	YKR011C
YLR182W	YKR013W
YLR182W	YKR014C
YLR182W	YKR040C
YLR182W	YKR042W
YLR182W	YKR056W
YLR182W	YKR102W
YLR182W	YLL034C
YLR182W	YLR055C
YLR182W	YLR056W
YLR182W	YLR103C
YLR182W	YLR104W
YLR182W	YLR105C
YLR182W	YLR107W
YLR182W	YLR110C
YLR182W	YLR111W
YLR182W	YLR113W
YLR182W	YLR183C
YLR182W	YLR185W
YLR182W	YLR286C
YLR182W	YLR297W
YLR182W	YLR299W
YLR182W	YLR300W
YLR182W	YLR301W
YLR182W	YLR330W
YLR182W	YLR332W
YLR182W	YLR342W
YLR182W	YLR437C
YLR182W	YLR438C-A
YLR182W	YLR438W
YLR182W	YLR439W
YLR182W	YML027W
YLR182W	YML028W
YLR182W	YML059C
YLR182W	YML083C
YLR182W	YML092C
YLR182W	YML100W
YLR182W	YML100W-A
YLR182W	YML101C
YLR182W	YML102C-A
YLR182W	YML121W
YLR182W	YMR001C
YLR182W	YMR016C
YLR182W	YMR017W
YLR182W	YMR070W
YLR182W	YMR076C
YLR182W	YMR121C
YLR182W	YMR122C
YLR182W	YMR122W-A
YLR182W	YMR123W
YLR182W	YMR135C
YLR182W	YMR136W
YLR182W	YMR144W
YLR182W	YMR165C
YLR182W	YMR178W
YLR182W	YMR179W
YLR182W	YMR198W
YLR182W	YMR199W
YLR182W	YMR200W
YLR182W	YMR214W
YLR182W	YMR215W
YLR182W	YMR256C
YLR182W	YMR261C
YLR182W	YMR262W
YLR182W	YMR279C
YLR182W	YMR304C-A
YLR182W	YMR305C
YLR182W	YMR306C-A
YLR182W	YMR306W
YLR182W	YMR307W
YLR182W	YNL089C
YLR182W	YNL102W
YLR182W	YNL231C
YLR182W	YNL241C
YLR182W	YNL273W
YLR182W	YNL274C
YLR182W	YNL289W
YLR182W	YNL290W
YLR182W	YNL296W
YLR182W	YNL298W
YLR182W	YNL299W
YLR182W	YNL300W
YLR182W	YNL301C
YLR182W	YNL313C
YLR182W	YNR009W
YLR182W	YNR018W
YLR182W	YNR044W
YLR182W	YNR054C
YLR182W	YOL007C
YLR182W	YOL113W
YLR182W	YOL114C
YLR182W	YOL161C
YLR182W	YOR065W
YLR182W	YOR074C
YLR182W	YOR075W
YLR182W	YOR105W
YLR182W	YOR246C
YLR182W	YOR247W
YLR182W	YOR248W
YLR182W	YOR313C
YLR182W	YOR314W
YLR182W	YOR315W
YLR182W	YOR344C
YLR182W	YOR372C
YLR182W	YOR373W
YLR182W	YOR378W
YLR182W	YPL024W
YLR182W	YPL025C
YLR182W	YPL026C
YLR182W	YPL056C
YLR182W	YPL060W
YLR182W	YPL126W
YLR182W	YPL127C
YLR182W	YPL163C
YLR182W	YPL255W
YLR182W	YPL256C
YLR182W	YPL268W
YLR182W	YPR009W
YLR182W	YPR075C
YLR182W	YPR119W
YLR182W	YPR120C
YLR182W	YPR158C-C
YLR182W	YPR158C-D
YLR182W	YPR159W
YLR182W	YPR184W
YLR182W	YPR185W
YML007W	YAL002W
YML007W	YAL003W
YML007W	YAL005C
YML007W	YAL012W
YML007W	YAL015C
YML007W	YBL027W
YML007W	YBL028C
YML007W	YBL032W
YML007W	YBL033C
YML007W	YBL043W
YML007W	YBL044W
YML007W	YBL045C
YML007W	YBR008C
YML007W	YBR013C
YML007W	YBR025C
YML007W	YBR046C
YML007W	YBR053C
YML007W	YBR054W
YML007W	YBR066C
YML007W	YBR069C
YML007W	YBR085C-A
YML007W	YBR099C
YML007W	YBR177C
YML007W	YBR179C
YML007W	YBR180W
YML007W	YBR244W
YML007W	YCL026C-A
YML007W	YCR018C-A
YML007W	YCR019W
YML007W	YCR021C
YML007W	YCR024C
YML007W	YCR024C-B
YML007W	YCR028C
YML007W	YCR102C
YML007W	YCR104W
YML007W	YCR105W
YML007W	YCR106W
YML007W	YDL020C
YML007W	YDL025C
YML007W	YDL039C
YML007W	YDL068W
YML007W	YDL071C
YML007W	YDL120W
YML007W	YDL121C
YML007W	YDL124W
YML007W	YDL125C
YML007W	YDL141W
YML007W	YDL142C
YML007W	YDL168W
YML007W	YDL169C
YML007W	YDL170W
YML007W	YDL171C
YML007W	YDL180W
YML007W	YDL182W
YML007W	YDL183C
YML007W	YDL218W
YML007W	YDL239C
YML007W	YDL241W
YML007W	YDL243C
YML007W	YDR003W
YML007W	YDR010C
YML007W	YDR011W
YML007W	YDR012W
YML007W	YDR013W
YML007W	YDR032C
YML007W	YDR033W
YML007W	YDR040C
YML007W	YDR041W
YML007W	YDR042C
YML007W	YDR054C
YML007W	YDR055W
YML007W	YDR064W
YML007W	YDR069C
YML007W	YDR074W
YML007W	YDR084C
YML007W	YDR127W
YML007W	YDR132C
YML007W	YDR135C
YML007W	YDR136C
YML007W	YDR137W
YML007W	YDR181C
YML007W	YDR182W
YML007W	YDR186C
YML007W	YDR256C
YML007W	YDR258C
YML007W	YDR259C
YML007W	YDR261C
YML007W	YDR306C
YML007W	YDR307W
YML007W	YDR308C
YML007W	YDR309C
YML007W	YDR353W
YML007W	YDR354W
YML007W	YDR361C
YML007W	YDR363W-A
YML007W	YDR381C-A
YML007W	YDR382W
YML007W	YDR421W
YML007W	YDR438W
YML007W	YDR453C
YML007W	YDR487C
YML007W	YDR500C
YML007W	YDR501W
YML007W	YDR524C-B
YML007W	YDR527W
YML007W	YDR533C
YML007W	YDR534C
YML007W	YEL007W
YML007W	YEL009C
YML007W	YEL040W
YML007W	YEL044W
YML007W	YEL045C
YML007W	YEL046C
YML007W	YEL047C
YML007W	YEL050C
YML007W	YEL052W
YML007W	YEL053C
YML007W	YEL072W
YML007W	YER044C
YML007W	YER048C
YML007W	YER067W
YML007W	YER069W
YML007W	YER073W
YML007W	YER078C
YML007W	YER078W-A
YML007W	YER079W
YML007W	YER089C
YML007W	YER090W
YML007W	YER103W
YML007W	YER141W
YML007W	YER147C
YML007W	YER148W
YML007W	YFL004W
YML007W	YFL014W
YML007W	YFL026W
YML007W	YFL027C
YML007W	YFL055W
YML007W	YFL056C
YML007W	YFL057C
YML007W	YFR017C
YML007W	YFR022W
YML007W	YFR033C
YML007W	YGL001C
YML007W	YGL114W
YML007W	YGL115W
YML007W	YGL117W
YML007W	YGL135W
YML007W	YGL136C
YML007W	YGL145W
YML007W	YGL202W
YML007W	YGL227W
YML007W	YGL252C
YML007W	YGR009C
YML007W	YGR010W
YML007W	YGR011W
YML007W	YGR034W
YML007W	YGR038C-A
YML007W	YGR038C-B
YML007W	YGR040W
YML007W	YGR052W
YML007W	YGR060W
YML007W	YGR088W
YML007W	YGR108W
YML007W	YGR118W
YML007W	YGR134W
YML007W	YGR154C
YML007W	YGR155W
YML007W	YGR161C
